
# New session started: 2016-08-25 05:26:53 (EDT)
# mode=1, expid=14, expType=0, user=0
2.3
219.243.215.212|219.243.215.212|Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.22 Safari/537.36 SE 2.X MetaSr 1.0
0|24|0
0|23|5|7|7|22.061
1|24|3|8|3|65.821
2|24|2|3|3|38.982
3|21|2|3|3|72.003
4|21|5|7|7|12.988
CHECKPOINT|PASS
6|24|1|2|1|21.154|10|25.416
7|14|1|5|5|11.088
8|21|2|1|2|44.964
9|14|7|5|7|10.228|19|19.76
10|14|3|8|8|34.363
11|23|1|2|1|10.68
12|21|4|1|1|4.856
13|24|2|4|2|7.875
14|24|3|7|7|4.196
15|23|1|5|1|4.843
16|21|3|8|3|6.229
17|21|5|1|1|5.285
18|14|4|6|6|19.183
19|24|6|7|7|6.435
20|24|5|1|5|10.091
21|23|4|2|4|4.814
22|14|7|6|7|11.93
23|21|8|6|8|8.533
24|23|3|8|3|5.087
25|21|4|2|2|6.851
CHECKPOINT|PASS
27|14|8|5|5|16.658
28|23|3|2|3|6.919
29|23|7|3|3|7.103
30|23|4|6|4|5.845
31|14|3|2|2|7.402
32|14|7|3|7|13.138
33|23|1|4|1|6.048
34|21|7|6|7|7.143|1,16|10.797
35|14|2|4|2|6.287
36|23|5|8|8|4.685
37|21|6|4|6|3.996
38|14|4|1|4|3.918
39|24|6|8|8|6.377
40|14|1|2|2|3.791
41|24|1|4|4|5.997
42|24|5|8|5|10.101
43|23|8|6|6|4.389
44|21|5|8|5|9.28
45|23|7|6|6|5.853
46|24|5|7|7|8.413
47|14|6|8|8|4.565
CHECKPOINT|PASS
49|21|3|7|7|4.011
50|24|4|6|4|4.901
# Session ended successfully: 2016-08-25 05:40:39 (EDT)
