
# New session started: 2016-08-25 05:25:38 (EDT)
# mode=1, expid=10, expType=0, user=0
2.3
121.35.209.141|141.209.35.121.broad.sz.gd.dynamic.163data.com.cn|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36
0|22|1
0|14|5|6|5|44.189
1|21|5|7|7|44.463
2|14|2|7|2|16.119
3|14|7|5|7|15.692
4|24|2|7|7|13.984
5|14|1|8|1|52.748
6|23|4|5|4|6.651
7|23|6|3|6|15.474
8|21|5|6|5|13.166
9|21|1|8|8|12.966
10|21|8|6|8|11.334
11|21|6|3|3|5.928
12|24|8|1|1|10.988
CHECKPOINT|PASS
14|24|4|7|7|9.069
15|23|1|4|4|8.546
16|24|2|3|2|7.127
17|21|4|7|4|9.67
18|24|6|5|5|10.298
19|23|7|2|7|6.331
20|23|6|8|6|5.561
21|14|2|8|2|7.551|19|41.626
22|14|6|8|8|7.78
23|21|5|4|5|15.612
24|14|2|3|3|9.09
25|14|4|1|1|16.787
26|14|5|4|5|8.844
27|21|4|1|4|9.657
28|14|4|7|7|6.931
29|23|2|8|2|5.447
30|24|6|8|8|12.481
31|23|6|5|6|4.812
32|23|4|7|4|10.665
33|21|8|2|2|10.283
34|24|3|1|3|6.283
35|23|1|8|1|6.45
36|23|3|2|3|7.694|7|37.287
37|24|4|5|5|11.445
CHECKPOINT|PASS
39|21|7|2|7|11.045
40|14|1|3|1|7.84
41|24|3|6|3|4.251
42|23|7|5|7|4.353
43|24|5|7|7|8.115
44|21|2|3|2|5.691
45|24|1|4|1|6.596
46|14|6|3|3|5.661
47|24|2|8|2|5.115
48|21|1|3|3|6.137
49|23|1|3|3|10.247
CHECKPOINT|PASS
# Session ended successfully: 2016-08-25 05:38:27 (EDT)
