
# New session started: 2016-08-20 06:05:37 (EDT)
# mode=0, expid=-1, expType=0, user=0
2.3
101.5.209.29|LEETIANCHI|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7
0|23|0
0|54|5|1|1|7.483
1|16|7|5|7|11.964
2|42|1|3|3|15.905
3|57|4|6|6|21.139|16|11.957
4|40|6|2|2|12.008
5|89|5|8|5|9.86
6|32|4|3|4|7.034
7|77|1|7|1|9.876
8|77|1|5|1|9.915
9|80|3|4|4|8.028
10|2|5|7|7|10.089|17|26.33
11|32|3|1|1|2.862
12|2|5|2|2|7.533
13|16|6|7|6|3.971
14|54|5|8|5|6.906
15|42|1|7|7|3.621
16|24|7|5|7|6.35
17|78|4|2|2|9.902
18|24|7|4|7|3.094
19|80|7|3|3|10.854
20|57|4|2|2|2.704
21|40|1|2|2|16.006
22|89|3|5|3|2.896
23|49|3|5|3|4.276
24|49|3|7|7|20.001
25|49|5|7|7|5.761
26|43|3|2|2|6.548
27|78|2|7|2|3.764
28|54|8|1|1|4.633
29|16|5|6|6|2.491
30|70|6|7|7|4.781
31|42|7|3|7|6.777
32|43|5|3|3|5.387
33|40|6|1|1|3.136|1|17.296
34|77|5|7|5|5.452
35|57|2|6|2|5.606
36|32|1|4|1|5.195
37|2|2|7|7|4.851
38|24|4|5|4|17.985
39|43|5|2|2|2.785
40|80|7|4|4|2.923
41|78|7|4|4|2.771
42|89|8|3|3|2.165
43|70|6|1|1|10.799
44|70|1|7|1|6.641
# Session ended successfully: 2016-08-20 08:24:24 (EDT)
