
# New session started: 2016-08-25 06:13:46 (EDT)
# mode=1, expid=17, expType=0, user=0
2.3
59.66.122.127|59.66.122.127|Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36
0|21|1
0|35|4|7|4|29.81
1|28|5|4|5|15.713|7|77.68
2|31|2|7|7|17.148
3|35|8|6|6|12.98
4|28|3|6|6|12.179
5|29|8|1|8|11.597
6|29|6|3|3|3.206
7|28|7|2|2|31.338
8|28|7|5|7|4.784
9|29|1|3|3|6.513
10|28|6|5|6|5.813
11|28|4|7|7|2.183
12|35|5|7|7|4.231
13|31|4|5|4|5.252
14|31|7|4|7|3.398
15|35|2|3|2|16.501
16|29|2|3|3|10.355
17|35|3|1|3|9.918
CHECKPOINT|PASS
19|35|2|8|2|7.79
20|31|7|5|7|2.446|7|26.989
21|31|1|4|4|3.304
22|31|1|8|8|2.744
23|31|5|6|6|4.288
24|29|7|2|2|3.582
25|29|5|4|4|3.177
26|31|3|6|6|2.776
27|29|7|4|4|3.45
28|35|7|2|2|8.126|7,17|29.021
29|28|2|3|2|8.473
30|35|6|3|3|6.094
31|29|6|8|8|2.949
32|35|5|6|5|2.848
33|28|8|2|2|7.249
34|29|1|4|4|3.105
CHECKPOINT|PASS
36|28|3|1|3|2.696
37|31|8|2|2|3.288
38|29|6|5|6|3.444
39|29|7|5|7|2.317
40|28|1|8|1|5.94
41|28|8|6|6|2.608
42|31|3|2|2|2.832
43|35|4|1|4|2.204
44|35|4|5|4|4.255
45|29|8|2|8|8.065
46|31|8|6|8|12.052
47|31|3|1|3|3.378
48|28|4|1|1|2.63
CHECKPOINT|PASS
50|35|1|8|1|23.978|9,17|17.02
# Session ended successfully: 2016-08-25 06:26:46 (EDT)
