
# New session started: 2016-08-25 06:58:32 (EDT)
# mode=1, expid=16, expType=0, user=0
2.3
106.38.101.46|106.38.101.46|Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36
1|20|0
0|28|3|7|7|9.09
1|35|4|6|6|19.392
2|29|3|6|3|2.425
3|29|7|8|8|3.186
4|31|6|1|6|6.976
5|28|5|8|5|7.266
6|31|7|8|7|3.351
7|35|3|7|7|11.532
8|35|6|3|6|11.193
CHECKPOINT|PASS
10|29|2|5|5|7.173
11|29|1|8|1|6.453
12|28|1|8|8|8.393
13|31|5|4|4|6.991
14|29|7|3|3|6.567
15|35|5|2|2|4.286
16|29|1|2|1|5.768
17|28|4|6|6|9.392
18|28|2|7|2|8.241
19|29|4|6|4|6.729
20|31|6|3|3|4.223|19|6.792
21|28|6|1|6|4.412
22|29|4|3|4|4.049|3|25.932
23|28|3|4|3|3.888
24|28|1|2|1|5.118
25|35|6|1|6|3.802
26|29|6|1|1|3.198
27|29|5|8|8|2.676
28|35|1|2|1|4.886
29|31|8|5|8|6.656
CHECKPOINT|PASS
31|31|3|7|7|5.138
32|31|7|2|7|7.814
33|31|1|2|2|4.681
34|35|8|7|7|4.922
35|35|7|2|2|4.736
36|28|4|5|5|2.776
37|29|5|4|4|2.115
38|31|6|4|4|2.42
39|29|2|7|2|3.036|19|4.995
40|31|1|8|1|6.078
41|35|1|8|1|5.744
42|35|4|5|4|4.013|13,15|7.865
43|28|5|2|2|4.815
CHECKPOINT|PASS
45|35|4|3|3|2.882
46|28|6|3|3|2.992
47|28|8|7|7|4.316
48|31|3|4|3|3.271
49|31|2|5|2|3.538
50|35|8|5|8|3.519
# Session ended successfully: 2016-08-25 07:05:44 (EDT)
