
# New session started: 2016-08-25 04:11:11 (EDT)
# mode=1, expid=3, expType=0, user=0
2.3
182.88.140.188|182.88.140.188|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36
1|23|2
0|11|5|6|5|17.962
CHECKPOINT|PASS
2|11|4|1|1|4.222
3|50|5|6|6|8.496
4|4|3|2|2|4.983
5|11|8|1|1|2.289
6|4|8|2|8|3.774
7|50|6|3|3|8.775
8|11|5|4|5|6.731
9|50|1|4|4|3.856
10|12|2|7|2|10.133
11|50|4|5|5|3.704
12|50|5|7|5|12.217
13|50|7|4|7|2.895
14|12|6|5|6|4.561
15|12|8|6|8|6.05
16|11|8|2|2|5.39
17|11|2|7|2|3.125
18|50|3|2|3|8.459
19|11|6|8|8|3.548
20|4|1|3|1|10.832
21|4|7|2|7|2.525|17|51.198
22|11|3|1|1|9.376
23|4|6|3|6|5.185
24|4|5|4|5|4.242
25|12|8|1|8|4.463
CHECKPOINT|PASS
27|4|6|8|6|2.334|17|7.096
28|12|4|7|7|5.782
29|4|4|1|1|5.749
30|12|5|4|5|4.441
31|50|2|7|7|3.4
32|4|5|7|7|3.816
33|12|7|5|7|5.329
CHECKPOINT|PASS
35|50|8|2|2|2.979
36|11|3|6|3|2.741
37|12|2|3|2|2.798
38|12|2|8|2|2.07
39|50|3|1|3|1.874
40|12|4|1|4|3.683
41|12|3|1|3|1.784
42|4|4|7|7|3.719
43|12|6|3|6|4.064
44|50|8|1|1|3.259
45|11|4|7|4|1.742|17|57.133
46|4|6|5|6|7.73
47|50|6|8|6|4.783
48|4|1|8|1|2.492
49|11|5|7|5|3.922
50|11|2|3|2|3.364
# Session ended successfully: 2016-08-25 04:19:02 (EDT)
