
# New session started: 2016-08-24 04:49:50 (EDT)
# mode=1, expid=1, expType=0, user=0
2.3
58.200.235.35|58.200.235.35|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36
1|22|1
0|11|7|8|7|11.748
1|50|7|8|7|14.385
2|50|3|4|3|7.77
3|11|6|2|2|6.452
4|4|5|7|7|5.544
5|12|2|3|3|16.59
6|4|2|5|2|10.144
7|12|1|4|1|3.025
8|4|1|6|1|6.592
9|11|7|1|1|8.391
10|4|8|7|7|6.304
11|4|7|1|7|5.687
12|12|1|7|1|9.015
13|4|4|1|1|NaN
14|11|8|6|8|8.949
15|11|4|8|8|5.143
16|11|2|3|2|10.41
17|50|4|1|1|9.601
18|12|2|6|6|12.326
CHECKPOINT|PASS
CHECKPOINT|PASS
21|12|4|3|3|4.996
22|4|5|3|3|6.203
23|4|6|8|8|4.603
24|50|3|5|3|11.432
25|50|6|2|2|8.191
26|50|6|8|8|5.934
27|11|3|5|3|7.049
28|50|7|1|1|7.064
29|4|3|4|3|3.214
30|12|5|2|5|13.52
31|4|8|4|8|5.99|1|7.022
32|12|8|7|7|7.473
33|11|3|4|3|6.143
34|50|1|6|1|10.294
35|4|3|2|2|6.302
36|11|7|5|7|5.346
37|50|5|2|2|8.382
38|50|3|2|2|6.336
39|12|3|5|5|10.576
40|50|4|8|8|6.158
41|11|5|2|2|6.445
CHECKPOINT|PASS
43|12|7|5|5|4.833
44|12|8|4|8|3.53
45|12|6|8|6|3.927
46|11|6|1|1|5.564
47|50|7|5|7|8.924
48|11|4|1|1|3.285
49|12|1|6|6|4.776
50|4|2|6|2|4.821
# Session ended successfully: 2016-08-24 04:59:52 (EDT)
