
# New session started: 2016-08-25 06:23:45 (EDT)
# mode=1, expid=5, expType=0, user=0
2.3
183.193.142.107|.|Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.108 Safari/537.36
0|23|0
0|50|1|8|1|9.736
1|50|2|4|2|3.657|13|12.557
2|4|3|6|6|34.755
3|50|8|4|4|8.395
4|12|6|7|6|3.365
CHECKPOINT|PASS
6|4|5|3|5|4.179
7|4|1|7|1|2.931
8|11|7|6|7|3.663
9|12|7|2|2|10.142
10|11|7|1|1|5.94
CHECKPOINT|PASS
12|12|1|7|1|2.785
13|11|8|4|4|2.532
14|11|5|3|3|3.319
15|11|5|1|1|2.177
CHECKPOINT|PASS
17|50|7|2|7|4.068
18|4|7|2|7|8.052
19|4|8|4|4|3.315
20|4|4|5|5|7.05
21|11|6|3|3|4.028
22|50|6|7|7|2.941
23|4|1|8|1|5.09
24|12|8|1|1|2.005
25|50|5|4|4|2.024
26|4|5|1|1|3.613
27|12|6|2|2|2.327
28|11|4|2|2|1.456
29|11|7|2|2|2.263
30|11|8|3|3|1.951
31|50|1|7|7|3.037
32|12|8|3|3|3.722
33|50|5|3|3|6.639
34|50|5|1|1|2.055
35|50|3|8|8|2.76
36|12|8|4|8|2.327
37|4|3|8|8|2.576
38|12|2|4|2|2.024
39|4|6|2|6|5.86
40|12|5|1|1|1.629
41|12|4|5|5|4.43
42|12|3|6|6|2.879
43|12|3|5|3|4.425
44|50|6|3|6|3.333
45|4|4|2|2|4.613
46|11|6|2|2|2.68
47|50|2|6|6|1.946
48|11|4|5|5|3.056
49|11|1|8|1|2.399
50|4|7|6|7|2.81
# Session ended successfully: 2016-08-25 06:29:55 (EDT)
