
# New session started: 2016-08-25 06:45:46 (EDT)
# mode=1, expid=26, expType=0, user=0
2.3
124.77.204.163|163.204.77.124.broad.xw.sh.dynamic.163data.com.cn|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36
0|25|0
0|5|4|5|4|5.192
1|49|7|6|7|2.967
2|45|2|6|2|2.573
3|39|8|3|8|2.619
4|5|1|7|1|0.392
5|39|7|6|7|1.074
6|45|2|7|2|6.501
7|49|6|3|3|5.347
8|39|8|1|8|78.678
9|49|8|3|8|4.771
10|5|6|3|3|6.958
CHECKPOINT|PASS
12|39|4|2|4|6.079|19|18.113
13|45|8|4|8|4.24
14|39|1|5|5|4.126
15|5|2|6|6|3.377
16|49|8|4|8|4.715
17|39|7|1|7|2.224
18|49|5|1|1|2.288
19|5|7|2|7|2.184
20|39|6|2|2|2.563
21|45|5|4|5|3.795
22|45|7|1|7|3.305
23|45|3|6|3|2.297
24|49|6|2|2|2.344|16|4.949
25|39|5|4|5|2.528
26|5|8|3|8|5.588
27|49|4|2|4|4.152
28|45|2|4|2|2.078
CHECKPOINT|PASS
30|49|1|8|1|2.297
31|45|3|5|3|3.091
32|5|1|5|1|2.504
33|39|2|7|2|2.358
34|49|7|2|2|3.262
35|45|3|8|3|1.906
36|5|3|5|3|4.229|2|15.189
37|49|7|1|1|4.442
38|39|3|5|5|3.063
39|5|8|1|1|4.544
40|5|4|2|2|2.649
41|45|1|5|1|5.036
CHECKPOINT|PASS
43|5|4|8|8|3.589
44|45|7|6|7|2.788
45|5|7|6|6|2.48
46|49|3|5|3|3.583
47|49|5|4|4|2.955
48|39|4|8|4|2.659
49|45|8|1|8|3.344
50|39|3|6|3|3.02
# Session ended successfully: 2016-08-25 06:51:34 (EDT)
